STNNBR,CSTNO,POS,BTLSER,F,TIME,CTDPRS,CTDDEP,CTDTMP,CTDSAL,THETA,SIGTHT,DOSTTMP,F_1,CTDOXY,F_2,SALNTY,F_3,OXYGEN,F_4,PHSPHT,F_5,NO2+NO3,F_6,NITRIT,F_7,SILCAT,F_8,PH,F_9,PH_TMP,PH_SCL,CHLORA,F_10,PPHYTN,F_11,TCARBN,F_12,ALKALI,F_13
Unnamed: 0,     ,   ,         , , JST,     DBAR,METERS,   ITS-90,   PSS-78,   ITS-90.1,    KG/M3,   ITS-90.2, .1,  UMOL/KG, .2,   PSS-78.1, .3,  UMOL/KG.1, .4,  UMOL/KG.2, .5,  UMOL/KG.3, .6,  UMOL/KG.4, .7,  UMOL/KG.5, .8,         .1, .9, ITS-90,      ,     UG/L, .10,     UG/L.1, .11,  UMOL/KG.6, .12,  UMOL/KG.7,Unnamed: 39
 KS-3069,1,16, 02-21975,2,845,254.2,252.0,18.211,34.7381,18.167,25.0302,18.2107,2,198.8,2,-999.0,9,199.39,2,0.28,2,4.15,2,0.01,2,3.62,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,12, 02-21971,2,843,303.7,301.0,17.4364,34.7085,17.3854,25.1984,17.4302,2,191.4,2,-999.0,9,191.46,2,0.39,2,5.88,2,0.0,2,5.0,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,11, 02-21970,2,840,406.3,403.0,15.3058,34.598,15.2432,25.6085,15.3053,2,180.7,2,34.5991,2,180.57,2,0.7,2,10.16,2,0.0,2,11.11,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,10, 02-21969,2,837,506.3,502.0,12.3463,34.4278,12.2786,26.0913,12.3454,2,164.8,2,-999.0,9,165.23,2,1.15,2,16.37,2,0.0,2,24.74,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,9, 02-21968,2,834,607.3,602.0,9.2565,34.3215,9.1884,26.5565,9.2546,2,134.6,2,34.3214,2,134.51,2,1.74,2,24.34,2,0.0,2,47.88,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,8, 02-21967,2,834,607.3,602.0,9.2565,34.3215,9.1884,26.5565,9.2546,2,134.6,2,34.3214,6,134.86,6,1.74,6,24.37,6,0.0,6,47.76,6,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,7, 02-21966,2,832,707.5,702.0,7.6066,34.333,7.5354,26.8179,7.6055,2,110.3,2,-999.0,9,110.33,2,2.11,2,29.44,2,0.0,2,67.66,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,6, 02-21965,2,829,807.7,801.0,6.9182,34.3348,6.8406,26.9166,6.9164,2,101.8,2,34.3346,2,101.73,2,2.25,2,31.37,2,0.0,2,75.58,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,5, 02-21964,2,827,907.5,900.0,6.1983,34.3349,6.1153,27.0124,6.1955,2,92.8,2,-999.0,9,92.69,2,2.41,2,33.35,2,0.0,2,84.18,2,,9,,,-999.0,9,-999.0,,,,,
 KS-3069,1,4, 02-21963,2,824,1017.2,1008.0,5.8834,34.3336,5.792,27.0522,5.8812,2,88.6,2,34.334,2,88.5,2,2.47,2,34.32,2,0.0,2,88.14,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4077,1,-9,       -9,0,1000,0.0,11.0,21.4643,34.6403,21.4638,24.0933,-999.0,9,218.1,2,34.6569,4,219.08,2,0.11,2,0.86,2,0.28,2,2.06,2,8.0651,2,25,    TS,0.65,2,0.29,2,1975.2,2,2273.5,2
 KS-4077,1,36, 02-21995,2,1013,11.0,11.0,21.4614,34.6419,21.4593,24.0957,21.4594,2,218.4,2,34.6412,2,219.14,2,0.09,2,0.84,2,0.28,2,2.02,2,-999.0,9,-999,  -999,0.61,2,0.28,2,-999.0,9,-999.0,9
 KS-4077,1,35, 02-22087,2,1012,21.0,21.0,21.4816,34.6407,21.4775,24.0898,21.4805,2,218.2,2,-999.0,9,218.68,2,0.09,2,0.84,2,0.28,2,2.02,2,-999.0,9,-999,  -999,0.63,2,0.31,2,-999.0,9,-999.0,9
 KS-4077,1,34, 02-22666,2,1011,31.7,31.0,21.4791,34.6397,21.473,24.0903,21.4774,2,218.1,2,-999.0,9,218.44,2,0.1,2,0.84,2,0.28,2,2.02,2,-999.0,9,-999,  -999,0.61,2,0.3,2,-999.0,9,-999.0,9
 KS-4077,1,27, 02-21986,2,1009,52.7,52.0,20.4344,34.5585,20.4246,24.3126,20.4562,2,206.2,2,-999.0,9,204.28,2,0.25,2,3.36,2,0.19,2,4.99,2,-999.0,9,-999,  -999,0.15,2,0.16,2,-999.0,9,-999.0,9
 KS-4077,1,26, 02-21985,2,1007,77.1,77.0,19.5932,34.5635,19.5792,24.5387,19.5904,2,221.3,2,-999.0,9,221.75,6,0.17,6,1.95,6,0.72,6,3.72,6,-999.0,9,-999,  -999,0.17,2,0.16,2,-999.0,9,-999.0,9
 KS-4077,1,25, 02-21984,2,1006,101.7,101.0,19.5371,34.5598,19.5187,24.5515,19.5364,2,221.2,2,34.5604,2,221.38,2,0.17,2,1.99,2,0.73,2,3.95,2,-999.0,9,-999,  -999,0.17,2,0.19,2,-999.0,9,-999.0,9
 KS-4077,1,6, 02-21965,2,1004,123.3,122.0,19.539,34.5599,19.5166,24.5522,19.5382,2,221.2,2,-999.0,9,221.11,2,0.17,2,1.99,2,0.73,2,3.99,2,-999.0,9,-999,  -999,0.17,2,0.23,2,-999.0,9,-999.0,9
 KS-4077,1,5, 02-21964,2,1004,123.5,123.0,19.539,34.5598,19.5167,24.5521,19.5383,2,221.3,2,34.5597,2,221.65,2,0.18,2,2.0,2,0.73,2,3.98,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4077,1,4, 02-21963,2,1003,123.5,123.0,19.539,34.5598,19.5167,24.5521,19.5383,2,221.3,2,34.5592,2,221.38,2,0.18,2,2.0,2,0.73,2,4.03,2,-999.0,9,-999,  -999,0.17,2,0.22,2,-999.0,9,-999.0,9
 KS-4079,1,-9,       -9,0,1210,0.0,11.0,22.289,34.6246,22.2885,23.8516,-999.0,9,214.3,2,-999.0,9,216.1,2,0.1,2,0.83,2,0.29,2,1.96,2,,2,,,0.59,2,0.25,,,,,
 KS-4079,1,36, 02-21995,2,1226,11.0,11.0,22.2907,34.6244,22.2885,23.8514,22.2899,2,214.2,2,34.625,6,213.92,2,0.1,2,0.85,2,0.29,2,1.96,2,,2,,,0.52,2,0.24,,,,,
 KS-4079,1,35, 02-22087,2,1225,21.0,21.0,22.2924,34.6236,22.2883,23.8509,22.2911,2,214.0,2,-999.0,9,214.33,2,0.09,2,0.84,2,0.3,2,1.96,2,,2,,,0.58,2,0.27,,,,,
 KS-4079,1,34, 02-22666,2,1224,31.6,31.0,22.2885,34.6236,22.2822,23.8526,22.2871,2,214.0,2,-999.0,9,214.1,6,0.09,6,0.83,6,0.3,6,1.95,6,,2,,,0.56,2,0.28,,,,,
 KS-4079,1,27, 02-21986,2,1223,52.3,52.0,22.0733,34.613,22.063,23.9061,22.0738,2,214.0,2,-999.0,9,214.19,2,0.1,2,0.99,2,0.38,2,2.04,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4079,1,26, 02-21985,2,1222,52.3,52.0,22.0733,34.613,22.063,23.9061,22.0738,2,214.0,2,-999.0,9,214.09,2,0.1,2,1.01,2,0.37,2,2.0,2,,2,,,0.53,2,0.28,,,,,
 KS-4079,1,25, 02-21984,2,1221,75.4,75.0,21.89,34.615,21.8752,23.9601,21.8881,2,215.2,2,-999.0,9,215.47,2,0.15,2,1.02,2,0.39,2,2.08,2,,2,,,0.51,2,0.29,,,,,
 KS-4079,1,19, 02-21978,2,1219,101.9,101.0,21.7266,34.6145,21.7067,24.0066,21.7269,2,215.4,2,34.6147,2,215.62,2,0.11,2,1.11,2,0.38,2,2.12,2,,2,,,0.48,2,0.27,,,,,
 KS-4079,1,6, 02-21965,2,1217,126.8,126.0,19.7036,34.5942,19.6805,24.5359,19.707,2,221.9,2,-999.0,9,221.77,2,0.16,2,1.83,2,0.65,2,2.9,2,,2,,,0.22,2,0.24,,,,,
 KS-4079,1,5, 02-21964,2,1216,147.0,146.0,18.8182,34.5746,18.7923,24.7488,18.8222,2,202.2,2,-999.0,9,202.22,2,0.35,2,4.71,2,0.31,2,7.17,2,,2,,,0.12,2,0.16,,,,,
 KS-4079,1,4, 02-21963,2,1215,147.2,146.0,18.7835,34.5731,18.7576,24.7563,18.7793,2,201.9,2,34.574,2,201.87,2,0.35,2,4.75,2,0.31,2,7.24,2,,2,,,0.12,2,0.15,,,,,
 KS-4081,1,-9,       -9,0,1427,0.0,11.0,22.6979,34.627,22.6974,23.7374,-999.0,9,212.3,2,-999.0,9,213.47,2,0.1,2,0.74,2,0.22,2,1.89,2,,2,,,0.55,2,0.27,,,,,
 KS-4081,1,36, 02-21995,2,1447,11.2,11.0,22.692,34.6257,22.6898,23.7386,22.6913,2,212.0,2,34.6273,2,212.46,6,0.09,6,0.79,6,0.23,6,1.96,6,,2,,,0.56,2,0.26,,,,,
 KS-4081,1,35, 02-22087,2,1446,21.2,21.0,22.6914,34.6276,22.6871,23.7408,22.6906,2,212.3,2,-999.0,9,212.62,2,0.09,2,0.76,2,0.22,2,1.87,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4081,1,34, 02-22666,2,1446,21.2,21.0,22.6914,34.6276,22.6871,23.7408,22.6906,2,212.3,2,-999.0,9,212.25,2,0.09,2,0.78,2,0.22,2,1.96,2,,2,,,0.57,2,0.28,,,,,
 KS-4081,1,27, 02-21986,2,1445,31.6,31.0,22.6963,34.6272,22.6899,23.7397,22.6957,2,212.0,2,-999.0,9,212.45,2,0.09,2,0.77,2,0.23,2,1.86,2,,2,,,0.58,2,0.32,,,,,
 KS-4081,1,26, 02-21985,2,1444,50.8,50.0,22.682,34.6237,22.6718,23.7422,22.6822,2,211.3,2,-999.0,9,211.55,2,0.09,2,0.85,2,0.25,2,1.94,2,,2,,,0.53,2,0.27,,,,,
 KS-4081,1,25, 02-21984,2,1442,76.5,76.0,22.5412,34.6165,22.5258,23.7783,22.5407,2,210.5,2,-999.0,9,211.09,2,0.11,2,1.11,2,0.31,2,2.03,2,,2,,,0.4,2,0.23,,,,,
 KS-4081,1,18, 02-21977,2,1440,102.4,102.0,22.507,34.6221,22.4865,23.7937,22.5047,2,211.3,2,34.6244,6,211.83,2,0.11,2,1.02,2,0.28,2,2.06,2,,2,,,0.46,2,0.26,,,,,
 KS-4081,1,17, 02-23679,2,1439,127.2,126.0,21.2456,34.6085,21.2211,24.1357,21.2452,2,215.7,2,-999.0,9,216.31,2,0.13,2,1.35,2,0.39,2,2.23,2,,2,,,0.29,2,0.23,,,,,
 KS-4081,1,16, 02-21975,2,1437,152.0,151.0,20.5696,34.6179,20.541,24.3267,20.5677,2,220.6,2,-999.0,9,221.12,2,0.13,2,1.24,2,0.33,2,2.23,2,,2,,,0.36,2,0.31,,,,,
 KS-4081,1,6, 02-21965,2,1435,201.6,200.0,18.7981,34.6736,18.7625,24.832,18.8219,2,176.0,2,34.6557,4,176.0,2,0.51,2,7.14,2,0.03,2,8.81,2,,2,,,0.02,2,0.08,,,,,
 KS-4081,1,5, 02-21964,2,1433,252.4,251.0,10.9944,34.3604,10.9635,26.284,10.9939,2,148.7,2,-999.0,9,147.38,2,1.44,2,20.16,2,0.02,2,33.47,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4081,1,4, 02-21963,2,1432,271.3,269.0,10.9546,34.3588,10.9214,26.2903,10.953,2,148.8,2,34.3585,6,147.69,2,1.45,2,20.25,2,0.02,2,33.7,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,-9,       -9,0,1748,0.0,11.0,22.7243,34.6224,22.7238,23.7264,-999.0,9,210.5,2,-999.0,9,211.73,2,0.11,2,0.95,2,0.32,2,1.96,2,,2,,,0.42,2,0.24,,,,,
 KS-4083,1,36, 02-21995,3,1806,11.0,11.0,22.7356,34.6225,22.7334,23.7238,22.7343,2,210.6,2,34.6225,2,210.62,2,0.11,2,0.93,2,0.31,2,1.96,2,,2,,,0.42,2,0.25,,,,,
 KS-4083,1,35, 02-22087,2,1805,20.9,21.0,22.72,34.6236,22.7157,23.7296,22.7192,2,210.9,2,-999.0,9,210.97,2,0.11,2,0.92,2,0.31,2,1.96,2,,2,,,0.45,2,0.24,,,,,
 KS-4083,1,34, 02-22666,2,1804,30.5,30.0,22.7371,34.6229,22.731,23.7247,22.7363,2,210.8,2,-999.0,9,210.49,2,0.11,2,0.95,2,0.31,2,1.96,2,,2,,,0.44,2,0.21,,,,,
 KS-4083,1,33, 02-21992,2,1801,50.4,50.0,22.7494,34.6226,22.7392,23.7221,22.7484,2,210.5,2,-999.0,9,210.27,2,0.11,2,0.92,2,0.31,2,1.94,2,,2,,,0.43,2,0.22,,,,,
 KS-4083,1,27, 02-21986,2,1800,75.8,75.0,22.7505,34.6225,22.7352,23.7232,22.7496,2,210.3,2,-999.0,9,210.45,6,0.11,6,0.92,6,0.31,6,1.95,6,,2,,,0.45,2,0.22,,,,,
 KS-4083,1,26, 02-21985,2,1759,101.4,101.0,22.7625,34.6218,22.742,23.7208,22.7615,2,210.0,2,34.6225,2,210.47,2,0.11,2,0.93,2,0.32,2,1.93,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,25, 02-21984,2,1759,101.4,101.0,22.7625,34.6218,22.742,23.7208,22.7615,2,210.0,2,34.6229,2,210.31,2,0.1,2,0.93,2,0.32,2,1.93,2,,2,,,0.41,2,0.22,,,,,
 KS-4083,1,24, 02-21983,2,1757,127.8,127.0,22.7597,34.6249,22.7338,23.7254,22.7581,2,208.3,2,-999.0,9,209.07,2,0.11,2,1.03,2,0.33,2,1.97,2,,2,,,0.34,2,0.22,,,,,
 KS-4083,1,23, 02-22095,2,1756,152.0,151.0,22.678,34.6372,22.6473,23.7594,22.6819,2,206.3,2,-999.0,9,203.8,2,0.14,2,1.44,2,0.29,2,2.24,2,,2,,,0.24,2,0.16,,,,,
 KS-4083,1,22, 02-22665,2,1755,202.2,201.0,18.6088,34.7105,18.5734,24.9078,18.6069,2,175.8,2,34.7131,2,176.26,2,0.49,2,6.77,2,0.01,2,7.78,2,,2,,,0.01,2,0.04,,,,,
 KS-4083,1,18, 02-21977,2,1753,253.1,251.0,16.5908,34.647,16.5497,25.3492,16.5915,2,176.8,2,-999.0,9,177.06,2,0.63,2,8.85,2,0.01,2,10.18,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,17, 02-23679,2,1751,303.7,301.0,14.3651,34.5181,14.3205,25.747,14.3652,2,165.3,2,-999.0,9,165.4,2,0.95,2,13.31,2,0.01,2,17.98,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,16, 02-21975,2,1749,403.4,400.0,10.8092,34.329,10.7599,26.2959,10.8079,2,152.1,2,34.3307,2,151.62,2,1.44,2,20.14,2,0.0,2,31.33,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,12, 02-21994,2,1745,506.0,502.0,7.7433,34.2296,7.6926,26.7139,7.7539,2,118.7,2,-999.0,9,118.17,2,2.05,2,28.43,2,0.0,2,55.83,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,11, 02-21970,2,1742,607.5,603.0,6.3985,34.2974,6.3433,26.9533,6.403,2,95.5,2,34.2983,2,95.78,2,2.35,2,32.68,2,0.0,2,76.98,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,10, 02-21969,2,1739,705.8,700.0,5.4569,34.3128,5.3973,27.0838,5.4555,2,83.7,2,-999.0,9,84.28,2,2.54,2,35.37,2,0.0,2,90.21,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,6, 02-21965,2,1736,809.3,802.0,5.0957,34.3591,5.029,27.1638,5.0946,2,79.4,2,34.3602,6,79.14,2,2.61,2,36.26,2,0.0,2,98.79,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,5, 02-21964,2,1734,908.8,901.0,4.7795,34.3778,4.7061,27.2153,4.7782,2,76.2,2,-999.0,9,76.27,2,2.66,2,36.96,2,0.0,2,104.05,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4083,1,4, 02-21963,2,1732,971.4,963.0,4.6476,34.3857,4.5696,27.2367,4.6466,2,74.7,2,34.3857,2,74.92,2,2.68,2,37.28,2,0.0,2,106.32,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,-9,       -9,0,2125,0.0,11.0,22.541,34.6539,22.5405,23.8025,-999.0,9,213.2,2,-999.0,9,213.23,2,0.1,2,0.8,2,0.25,2,1.84,2,,2,,,0.54,2,0.27,,,,,
 KS-4085,1,36, 02-21995,2,2150,10.9,11.0,22.5531,34.6536,22.5509,23.7993,22.5524,2,213.1,2,34.6544,2,212.76,2,0.09,2,0.78,2,0.24,2,1.78,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,35, 02-22087,2,2150,10.9,11.0,22.5531,34.6536,22.5509,23.7993,22.5524,2,213.1,2,34.653,2,212.94,2,0.09,2,0.75,2,0.24,2,1.78,2,,2,,,0.61,2,0.24,,,,,
 KS-4085,1,34, 02-22666,2,2149,21.1,21.0,22.5564,34.6537,22.5521,23.799,22.5548,2,213.0,2,-999.0,9,212.85,2,0.09,2,0.79,2,0.24,2,1.78,2,,2,,,0.53,2,0.24,,,,,
 KS-4085,1,30, 02-21989,2,2148,31.2,31.0,22.5645,34.6532,22.5583,23.7969,22.5628,2,212.9,2,-999.0,9,213.13,2,0.08,2,0.76,2,0.24,2,1.78,2,,2,,,0.59,2,0.26,,,,,
 KS-4085,1,29, 02-21988,2,2145,51.1,51.0,22.2768,34.6488,22.2667,23.8761,22.2759,2,214.3,2,-999.0,9,214.55,2,0.08,2,0.72,2,0.25,2,1.74,2,,2,,,0.64,2,0.32,,,,,
 KS-4085,1,28, 02-21987,2,2144,75.7,75.0,22.1344,34.6463,22.1194,23.9157,22.1329,2,213.9,2,-999.0,9,214.34,2,0.08,2,0.8,2,0.28,2,1.78,2,,2,,,0.55,2,0.29,,,,,
 KS-4085,1,24, 02-21983,2,2142,100.6,100.0,21.7806,34.6568,21.7609,24.0237,21.7792,2,214.6,2,34.657,2,214.61,2,0.08,2,0.83,2,0.36,2,1.74,2,,2,,,0.32,2,0.19,,,,,
 KS-4085,1,23, 02-22095,2,2141,125.4,125.0,21.5895,34.6719,21.5651,24.0894,21.5882,2,213.9,2,-999.0,9,214.14,2,0.08,2,0.85,2,0.34,2,1.74,2,,2,,,0.23,2,0.14,,,,,
 KS-4085,1,22, 02-22665,2,2140,151.9,151.0,21.5017,34.673,21.4722,24.1159,21.5003,2,214.3,2,-999.0,9,214.84,6,0.08,6,0.86,6,0.34,6,1.75,6,,2,,,0.24,2,0.16,,,,,
 KS-4085,1,18, 02-21977,2,2138,201.4,200.0,20.7516,34.7768,20.7134,24.4015,20.7508,2,188.2,2,34.7787,2,189.07,2,0.22,2,3.14,2,0.04,2,3.1,2,,2,,,0.03,2,0.05,,,,,
 KS-4085,1,17, 02-23679,2,2137,253.4,252.0,18.0416,34.7414,17.998,25.0745,18.0397,2,189.0,2,-999.0,9,189.54,2,0.37,2,5.5,2,0.01,2,4.87,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,16, 02-21975,2,2135,302.2,300.0,16.6133,34.6599,16.5642,25.3558,16.6112,2,186.2,2,-999.0,9,186.68,2,0.52,2,7.67,2,0.01,2,7.34,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,15, 02-21974,2,2133,402.4,399.0,13.6637,34.4886,13.6064,25.8736,13.6617,2,170.2,2,34.4909,2,170.4,2,0.96,2,13.81,2,0.01,2,18.47,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,14, 02-21973,2,2130,505.3,501.0,11.0381,34.3349,10.9752,26.262,11.0364,2,153.2,2,-999.0,9,153.4,2,1.39,2,19.67,2,0.01,2,29.33,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,13, 02-21972,2,2127,603.9,599.0,7.6808,34.2376,7.6202,26.7307,7.6605,2,116.7,2,34.2361,2,116.83,2,2.07,2,28.93,2,0.0,2,58.01,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,9, 02-21968,2,2125,706.1,700.0,6.2762,34.2821,6.2122,26.9583,6.275,2,94.4,2,-999.0,9,94.52,6,2.38,6,33.19,6,0.0,6,78.1,6,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,8, 02-21982,2,2122,807.5,801.0,5.1922,34.3326,5.125,27.1317,5.1907,2,80.5,2,34.333,2,80.64,2,2.59,2,36.11,2,0.0,2,95.33,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,7, 02-21966,3,2120,908.2,900.0,4.725,34.3657,4.652,27.2117,4.7233,2,75.4,2,-999.0,9,75.39,2,2.67,2,37.2,2,0.0,2,103.4,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,6, 02-21965,2,2117,1010.2,1001.0,4.4172,34.3847,4.3376,27.2611,4.4161,2,72.6,2,34.3849,2,72.57,2,2.72,2,37.95,2,0.0,2,108.89,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,5, 02-21964,2,2117,1010.2,1001.0,4.4172,34.3847,4.3376,27.2611,4.4161,2,72.6,2,34.385,2,72.09,2,2.72,2,37.93,2,0.0,2,108.68,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4085,1,4, 02-21963,2,2116,1032.8,1023.0,4.3132,34.3916,4.2325,27.2778,4.3116,2,72.0,2,34.3918,6,71.54,2,2.73,2,38.22,2,0.0,2,110.52,2,,9,,,-999.0,9,-999.0,,,,,
 KS-4088,1,-9,       -9,0,335,0.0,11.0,20.7971,34.7274,20.7967,24.3414,-999.0,9,217.2,2,34.7329,4,217.42,2,0.08,2,0.87,2,0.26,2,1.93,2,8.0356,2,25,    TS,0.38,2,0.19,2,1986.0,2,2278.9,2
 KS-4088,1,36, 02-21995,3,404,11.3,11.0,20.7994,34.727,20.7973,24.3409,20.8002,2,217.0,2,34.7263,2,216.85,2,0.07,2,0.85,2,0.27,2,1.87,2,-999.0,9,-999,  -999,0.34,2,0.17,2,-999.0,9,-999.0,9
 KS-4088,1,35, 02-22087,2,403,21.2,21.0,20.8127,34.7263,20.8087,24.3374,20.8121,2,217.0,2,-999.0,9,217.06,2,0.07,2,0.84,2,0.28,2,1.91,2,-999.0,9,-999,  -999,0.35,2,0.18,2,-999.0,9,-999.0,9
 KS-4088,1,34, 02-22666,2,402,31.8,32.0,20.8162,34.7261,20.8102,24.3368,20.8143,2,217.0,2,-999.0,9,216.89,2,0.07,2,0.84,2,0.27,2,1.89,2,-999.0,9,-999,  -999,0.34,2,0.17,2,-999.0,9,-999.0,9
 KS-4088,1,30, 02-21989,2,358,51.7,51.0,20.8056,34.7275,20.7958,24.3417,20.8048,2,217.0,2,-999.0,9,216.91,2,0.07,2,0.83,2,0.26,2,1.87,2,-999.0,9,-999,  -999,0.36,2,0.17,2,-999.0,9,-999.0,9
 KS-4088,1,29, 02-21988,2,356,75.6,75.0,20.8193,34.7269,20.805,24.3388,20.8178,2,217.0,2,-999.0,9,216.99,2,0.07,2,0.83,2,0.26,2,1.87,2,-999.0,9,-999,  -999,0.35,2,0.17,2,-999.0,9,-999.0,9
 KS-4088,1,28, 02-21987,2,355,101.5,101.0,20.8093,34.7254,20.79,24.3417,20.8087,2,215.4,2,34.7251,2,215.61,2,0.09,2,0.95,2,0.3,2,1.89,2,-999.0,9,-999,  -999,0.27,2,0.14,2,-999.0,9,-999.0,9
 KS-4088,1,24, 02-21983,2,353,127.3,126.0,20.7788,34.7266,20.7547,24.3521,20.7786,2,214.9,2,-999.0,9,214.72,2,0.09,2,1.0,2,0.32,2,1.95,2,-999.0,9,-999,  -999,0.24,2,0.14,2,-999.0,9,-999.0,9
 KS-4088,1,23, 02-22095,2,352,151.9,151.0,20.474,34.7408,20.4455,24.446,20.4698,2,206.2,2,-999.0,9,205.08,2,0.15,2,2.09,2,0.18,2,2.61,2,-999.0,9,-999,  -999,0.09,2,0.07,2,-999.0,9,-999.0,9
 KS-4088,1,22, 02-22665,2,350,202.6,201.0,18.9454,34.759,18.9094,24.86,18.9442,2,189.5,2,34.7613,2,189.79,2,0.32,2,4.54,2,0.04,2,4.36,2,-999.0,9,-999,  -999,0.01,2,0.04,2,-999.0,9,-999.0,9
 KS-4088,1,15, 02-21974,2,348,252.4,251.0,17.8304,34.7208,17.7874,25.1103,17.8314,2,185.0,2,-999.0,9,185.15,6,0.43,6,6.26,6,0.01,6,6.1,6,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,14, 02-21973,2,346,303.4,301.0,16.8494,34.6713,16.7996,25.3093,16.8487,2,186.6,2,-999.0,9,186.63,2,0.5,2,7.33,2,0.01,2,7.31,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,13, 02-21972,2,346,303.4,301.0,16.8494,34.6713,16.7996,25.3093,16.8487,2,186.6,2,-999.0,9,186.69,2,0.5,2,7.33,2,0.01,2,7.33,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,9, 02-21968,2,343,403.7,401.0,14.4955,34.529,14.4356,25.7309,14.496,2,176.0,2,34.5299,6,176.32,2,0.82,2,11.83,2,0.0,2,13.94,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,8, 02-21982,2,340,505.6,502.0,11.4398,34.3495,11.3755,26.2006,11.44,2,160.1,2,-999.0,9,159.99,2,1.29,2,18.27,2,0.0,2,26.41,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,7, 02-21966,3,338,606.8,602.0,9.6317,34.2826,9.562,26.4651,9.6387,2,142.0,2,34.2849,2,141.88,2,1.64,2,23.09,2,0.0,2,39.82,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,6, 02-21965,2,335,707.7,702.0,6.7352,34.2845,6.6687,26.9001,6.7393,2,100.9,2,-999.0,9,100.75,2,2.27,2,31.72,2,0.0,2,72.67,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,5, 02-21964,2,332,808.4,801.0,5.5331,34.3179,5.4638,27.0799,5.5315,2,85.4,2,34.3179,2,85.01,2,2.51,2,35.1,2,0.0,2,90.29,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4088,1,4, 02-21963,2,330,846.4,839.0,4.9409,34.3483,4.872,27.1732,4.9402,2,78.9,2,34.3482,2,78.44,2,2.62,2,36.58,2,0.0,2,99.52,2,-999.0,9,-999,  -999,-999.0,9,-999.0,9,-999.0,9,-999.0,9
 KS-4090,1,-9,       -9,0,825,0.0,11.0,21.3485,34.6736,21.348,24.1505,-999.0,9,217.9,2,-999.0,9,217.76,2,0.08,2,0.69,2,0.27,2,1.78,2,,2,,,0.51,2,0.24,,,,,
 KS-4090,1,36, 02-21995,2,846,11.3,11.0,21.3544,34.6737,21.3522,24.1494,21.3539,2,217.8,2,34.6734,6,217.09,2,0.07,2,0.68,2,0.26,2,1.76,2,,2,,,0.51,2,0.23,,,,,
 KS-4090,1,35, 02-22087,2,845,21.8,22.0,21.3743,34.6732,21.3701,24.1441,21.3732,2,217.2,2,-999.0,9,216.67,2,0.07,2,0.72,2,0.27,2,1.74,2,,2,,,0.5,2,0.25,,,,,
